"StichtagDatJahr","HundenameText","GebDatHundJahr","SexHundCd","SexHundLang","SexHundSort","AnzHunde"
2020,"Kimba",2009,"2","weiblich",2,1
2020,"Kimba",2010,"2","weiblich",2,2
2020,"Kimba",2012,"2","weiblich",2,1
2020,"Kimba von den Jurahügeln",2011,"2","weiblich",2,1
2020,"Kimbala",2018,"2","weiblich",2,1
2020,"Kimbo",2010,"1","männlich",1,1
2020,"Kimbo",2012,"1","männlich",1,1
2020,"Kimbo vom Turpäland",2013,"1","männlich",1,1
2020,"Kimchi",2019,"1","männlich",1,1
2020,"Kimi",2004,"2","weiblich",2,1
2020,"Kimi",2007,"1","männlich",1,1
2020,"Kimi",2010,"1","männlich",1,1
2020,"Kimi",2015,"1","männlich",1,1
2020,"Kimi",2016,"2","weiblich",2,1
2020,"Kimi",2017,"2","weiblich",2,1
2020,"King",2014,"1","männlich",1,1
2020,"King (Kim)",2012,"1","männlich",1,1
2020,"King Balu",2016,"1","männlich",1,1
2020,"King Kong",2006,"1","männlich",1,1
2020,"King Kong",2015,"1","männlich",1,1
2020,"King Louie",2011,"1","männlich",1,1
2020,"King Rocky",2015,"1","männlich",1,1
2020,"Kingsley",2015,"1","männlich",1,1
2020,"Kiowa",2013,"2","weiblich",2,1
2020,"Kiowa of Shumani",2018,"2","weiblich",2,1
2020,"Kipi",2013,"1","männlich",1,1
2020,"Kipps",2010,"1","männlich",1,1
2020,"Kira",2005,"2","weiblich",2,4
2020,"Kira",2008,"2","weiblich",2,1
2020,"Kira",2011,"2","weiblich",2,2
2020,"Kira",2012,"2","weiblich",2,2
2020,"Kira",2013,"2","weiblich",2,2
2020,"Kira",2015,"2","weiblich",2,3
2020,"Kira",2016,"2","weiblich",2,1
2020,"Kira",2017,"2","weiblich",2,2
2020,"Kira",2018,"2","weiblich",2,1
2020,"Kira",2019,"2","weiblich",2,2
2020,"Kira Schwarzenherd",2015,"2","weiblich",2,1
2020,"Kirk",2016,"1","männlich",1,1
2020,"Kiro",2009,"1","männlich",1,1
2020,"Kiro",2012,"1","männlich",1,2
2020,"Kiro",2014,"1","männlich",1,1
2020,"Kiro",2018,"1","männlich",1,1
2020,"Kiro (Creamy)",2016,"1","männlich",1,1
2020,"Kiro (Kalil von der Brausmatt)",2017,"1","männlich",1,1
2020,"Kisa",2017,"1","männlich",1,1
2020,"Kischa",2009,"2","weiblich",2,1
2020,"Kisha",2006,"2","weiblich",2,2
2020,"Kisha",2018,"2","weiblich",2,1
2020,"Kishya (Kiity)",2015,"2","weiblich",2,1
2020,"Kismo (Jumaira's Enal)",2017,"1","männlich",1,1
2020,"Kitta",2007,"2","weiblich",2,1
2020,"Kitti",2008,"2","weiblich",2,1
2020,"Kitty",2009,"2","weiblich",2,1
2020,"Kitty",2014,"2","weiblich",2,1
2020,"Kiwi",2007,"2","weiblich",2,1
2020,"Kiwi",2014,"2","weiblich",2,1
2020,"Kiwi",2015,"1","männlich",1,1
2020,"Kiwi",2019,"2","weiblich",2,1
2020,"Kiyoshii",2017,"2","weiblich",2,1
2020,"Klaus",2013,"1","männlich",1,1
2020,"Klementina-Nana",2017,"2","weiblich",2,1
2020,"Kleo de Prax de Flou",2009,"1","männlich",1,1
2020,"Kleopatra",2016,"2","weiblich",2,1
2020,"Kleopatra  de la F. du Spessar",2010,"2","weiblich",2,1
2020,"Klusia",2018,"2","weiblich",2,1
2020,"Koa",2015,"2","weiblich",2,1
2020,"Koata",2011,"2","weiblich",2,1
2020,"Kobe",2019,"1","männlich",1,1
2020,"Koda",2013,"1","männlich",1,1
2020,"Koda",2019,"2","weiblich",2,1
2020,"Koi",2010,"1","männlich",1,1
2020,"Koi",2012,"1","männlich",1,1
2020,"Koki",2015,"1","männlich",1,1
2020,"Koko",2007,"1","männlich",1,1
2020,"Koko",2018,"2","weiblich",2,1
2020,"Kokojambo's Hala Harun",2010,"1","männlich",1,1
2020,"Kola",2009,"2","weiblich",2,1
2020,"Kolya",2008,"1","männlich",1,1
2020,"Kona",2016,"2","weiblich",2,1
2020,"Konan",2008,"1","männlich",1,1
2020,"Konfetka dlya schastia",2019,"1","männlich",1,1
2020,"Koning",2014,"1","männlich",1,1
2020,"Konstantin",2019,"1","männlich",1,1
2020,"Kora",2016,"2","weiblich",2,1
2020,"Kora",2017,"2","weiblich",2,1
2020,"Kora",2018,"2","weiblich",2,1
2020,"Kornay Hunting Enya",2017,"2","weiblich",2,1
2020,"Koroyan",2014,"2","weiblich",2,1
2020,"Kory",2014,"1","männlich",1,1
2020,"Kosmo v. Buechbach",2012,"1","männlich",1,1
2020,"Krank",2011,"1","männlich",1,1
2020,"Kratos",2019,"1","männlich",1,1
2020,"Krax von der Dählenegg",2015,"1","männlich",1,1
2020,"Kringo",2016,"1","männlich",1,1
2020,"Krisna",2007,"2","weiblich",2,1
2020,"Kroc Mou (Charly)",2018,"1","männlich",1,1
2020,"Krümelmonster",2018,"2","weiblich",2,1
2020,"Kuba",2011,"1","männlich",1,1
2020,"Kuba-Jack-Wichtel",2012,"1","männlich",1,1
2020,"Kubo",2008,"1","männlich",1,1
2020,"Kuko",2012,"2","weiblich",2,1
2020,"Kuma",2005,"2","weiblich",2,1
2020,"Kuma (Quinlan Savannah Town)",2016,"2","weiblich",2,1
2020,"Kumo (Rico)",2017,"1","männlich",1,1
2020,"Kuno (Gandalf von Waldsee)",2007,"1","männlich",1,1
2020,"Kuro",2008,"1","männlich",1,1
2020,"Kwassie",2005,"2","weiblich",2,1
2020,"Kyana",2013,"2","weiblich",2,1
2020,"Kyara",2014,"2","weiblich",2,1
2020,"Kylie",2017,"2","weiblich",2,1
2020,"Kyra",2008,"2","weiblich",2,2
2020,"Kyra",2009,"2","weiblich",2,1
2020,"Kyra",2010,"2","weiblich",2,2
2020,"Kyra",2011,"2","weiblich",2,1
2020,"Kyra",2013,"2","weiblich",2,1
2020,"Kyra",2015,"2","weiblich",2,1
2020,"Kyra",2018,"2","weiblich",2,1
2020,"Kytta",2013,"2","weiblich",2,1
2020,"Käpten Habdock (Very Vigie)",2007,"1","männlich",1,1
2020,"Kücük",2001,"1","männlich",1,1
2020,"L'Nox",2014,"1","männlich",1,1
2020,"Laana",2013,"2","weiblich",2,1
2020,"Lacky",2018,"1","männlich",1,1
2020,"Lacota von Amasis",2013,"2","weiblich",2,1
2020,"Lacrima Christi Choco Chester",2014,"1","männlich",1,1
2020,"Lady",2005,"2","weiblich",2,1
2020,"Lady",2006,"2","weiblich",2,1
2020,"Lady",2009,"2","weiblich",2,1
2020,"Lady",2010,"2","weiblich",2,1
2020,"Lady",2011,"2","weiblich",2,1
2020,"Lady",2015,"2","weiblich",2,1
2020,"Lady",2016,"2","weiblich",2,2
2020,"Lady",2017,"2","weiblich",2,1
2020,"Lady Ashley",2008,"2","weiblich",2,1
2020,"Lady Lizzi",2017,"2","weiblich",2,1
2020,"Lady Lou",2010,"2","weiblich",2,1
2020,"Lady Ringo von Valetscha",2013,"2","weiblich",2,1
2020,"Lady-Lilli",2011,"2","weiblich",2,1
2020,"Lagartija",2016,"2","weiblich",2,1
2020,"Lager",2006,"2","weiblich",2,1
2020,"Lago (X-Stardust)",2017,"1","männlich",1,1
2020,"Laica",2018,"2","weiblich",2,1
2020,"Laica-Stella",2010,"2","weiblich",2,1
2020,"Laika",2004,"2","weiblich",2,1
2020,"Laika",2010,"2","weiblich",2,1
2020,"Laika",2011,"2","weiblich",2,2
2020,"Laika",2015,"2","weiblich",2,1
2020,"Laika",2016,"2","weiblich",2,2
2020,"Laika",2017,"2","weiblich",2,1
2020,"Laika (Ruxi)",2017,"2","weiblich",2,1
2020,"Laika Jaane von der Silbermöwe",2018,"2","weiblich",2,1
2020,"Laila",2005,"2","weiblich",2,1
2020,"Laila",2008,"2","weiblich",2,1
2020,"Laila",2010,"2","weiblich",2,1
2020,"Laila",2015,"2","weiblich",2,1
2020,"Laila",2016,"2","weiblich",2,1
2020,"Laila",2017,"2","weiblich",2,1
2020,"Laila (Juwel)",2006,"2","weiblich",2,1
2020,"Lailai",2015,"1","männlich",1,1
2020,"Laini",2019,"2","weiblich",2,1
2020,"Laki",2011,"1","männlich",1,2
2020,"Laki",2016,"1","männlich",1,1
2020,"Lakshmi",2015,"2","weiblich",2,1
2020,"Laky",2019,"1","männlich",1,1
2020,"Lala",2015,"2","weiblich",2,1
2020,"Lale",2011,"2","weiblich",2,1
2020,"Lalita (Molly)",2014,"2","weiblich",2,1
2020,"Lalu",2009,"2","weiblich",2,1
2020,"Lami",2015,"2","weiblich",2,1
2020,"Lampo",2019,"1","männlich",1,1
2020,"Lana",2008,"2","weiblich",2,1
2020,"Lana",2010,"2","weiblich",2,1
2020,"Lana",2011,"2","weiblich",2,1
2020,"Lana",2014,"2","weiblich",2,1
2020,"Lana",2015,"2","weiblich",2,2
2020,"Lana",2016,"2","weiblich",2,1
2020,"Lana",2017,"2","weiblich",2,3
2020,"Lana",2019,"2","weiblich",2,1
2020,"Lana vom Haus Kunterbunt",2015,"2","weiblich",2,1
2020,"Lando Leslie",2019,"1","männlich",1,1
2020,"Lani",2017,"2","weiblich",2,1
2020,"Laos",2019,"1","männlich",1,1
2020,"Lapo",2004,"1","männlich",1,1
2020,"Lappi Jolly vom Lindenberg",2018,"2","weiblich",2,1
2020,"Lapte",2018,"1","männlich",1,1
2020,"Lara",2005,"2","weiblich",2,1
2020,"Lara",2006,"2","weiblich",2,1
2020,"Lara",2007,"2","weiblich",2,1
2020,"Lara",2009,"2","weiblich",2,1
2020,"Lara",2010,"2","weiblich",2,1
2020,"Lara",2011,"2","weiblich",2,1
2020,"Lara",2012,"2","weiblich",2,2
2020,"Lara",2014,"2","weiblich",2,2
2020,"Lara",2015,"2","weiblich",2,3
2020,"Lara",2016,"2","weiblich",2,1
2020,"Lara",2017,"2","weiblich",2,1
2020,"Lara",2018,"2","weiblich",2,1
2020,"Lara",2019,"2","weiblich",2,1
2020,"Lara (Erika)",2013,"2","weiblich",2,1
2020,"Lara (Euita)",2007,"2","weiblich",2,1
2020,"Lara (Rena von Erlosen)",2015,"2","weiblich",2,1
2020,"Lara Saunders",2013,"2","weiblich",2,1
2020,"Largo",2009,"1","männlich",1,1
2020,"Largo",2016,"1","männlich",1,1
2020,"Larissa",2007,"2","weiblich",2,1
2020,"Larry",2019,"1","männlich",1,1
2020,"Lars",2018,"1","männlich",1,1
2020,"Lars",2019,"1","männlich",1,1
2020,"Laser (Windy Nights Way To Go)",2010,"1","männlich",1,1
2020,"Lasi",2011,"2","weiblich",2,1
2020,"Laska",2011,"2","weiblich",2,1
2020,"Laska",2015,"2","weiblich",2,1
2020,"Lassi",2009,"2","weiblich",2,1
2020,"Latina",2014,"2","weiblich",2,1
2020,"Lauktoji Remeza Basteta",2016,"2","weiblich",2,1
2020,"Laura",2002,"2","weiblich",2,1
2020,"Laura",2003,"2","weiblich",2,1
2020,"Laura",2017,"2","weiblich",2,1
2020,"Lavinja",2010,"2","weiblich",2,1
2020,"Laya",2010,"2","weiblich",2,1
2020,"Laya",2016,"2","weiblich",2,1
2020,"Layca (Layca vom Dorfblick)",2016,"2","weiblich",2,1
2020,"Layla",2009,"2","weiblich",2,1
2020,"Layla",2013,"2","weiblich",2,1
2020,"Layla",2016,"2","weiblich",2,1
2020,"Layla",2018,"2","weiblich",2,1
2020,"Lea",2009,"2","weiblich",2,1
2020,"Lea",2011,"2","weiblich",2,1
2020,"Lea",2015,"2","weiblich",2,1
2020,"Lea",2018,"2","weiblich",2,2
2020,"Lea",2019,"2","weiblich",2,1
2020,"Lee",2006,"2","weiblich",2,1
2020,"Leela",2014,"2","weiblich",2,1
2020,"Leela",2019,"2","weiblich",2,1
2020,"Leeloo",2012,"2","weiblich",2,1
2020,"Leena",2007,"2","weiblich",2,1
2020,"Leeroy",2010,"1","männlich",1,1
2020,"Lego",2013,"1","männlich",1,1
2020,"Lego",2015,"1","männlich",1,1
2020,"Leia",2019,"2","weiblich",2,1
2020,"Leia Nala",2012,"2","weiblich",2,1
2020,"Leica",2003,"2","weiblich",2,1
2020,"Leica",2014,"2","weiblich",2,1
2020,"Leika",2004,"2","weiblich",2,1
2020,"Leika",2006,"2","weiblich",2,1
2020,"Leika",2007,"2","weiblich",2,2
2020,"Leika",2016,"2","weiblich",2,1
2020,"Leila",2008,"2","weiblich",2,2
2020,"Leila",2010,"2","weiblich",2,2
2020,"Leila",2012,"2","weiblich",2,1
2020,"Leila",2013,"2","weiblich",2,1
2020,"Leila",2015,"2","weiblich",2,1
2020,"Leila",2017,"2","weiblich",2,1
2020,"Leila",2019,"2","weiblich",2,1
2020,"Leila (Nera)",2007,"2","weiblich",2,1
2020,"Leito",2015,"1","männlich",1,1
2020,"Lejla",2004,"2","weiblich",2,1
2020,"Lejla",2014,"2","weiblich",2,1
2020,"Leky",2014,"1","männlich",1,1
2020,"Lella",2014,"2","weiblich",2,2
2020,"Lello Arthuro",2015,"1","männlich",1,1
2020,"Lemonie",2009,"2","weiblich",2,1
2020,"Lena",2008,"2","weiblich",2,1
2020,"Lena",2010,"2","weiblich",2,1
2020,"Lena",2012,"2","weiblich",2,1
2020,"Lena",2013,"2","weiblich",2,1
2020,"Leni",2008,"2","weiblich",2,1
2020,"Leni",2017,"2","weiblich",2,1
2020,"Leni",2018,"2","weiblich",2,1
2020,"Leni",2019,"2","weiblich",2,1
2020,"Lenja",2015,"2","weiblich",2,1
2020,"Lennox",2012,"1","männlich",1,1
2020,"Lennox",2014,"1","männlich",1,1
2020,"Lennox",2015,"1","männlich",1,2
2020,"Lennox",2019,"1","männlich",1,2
2020,"Lennox (Ficus von Sprinbell)",2016,"1","männlich",1,1
2020,"Lennox vom Steinsvordersee",2012,"1","männlich",1,1
2020,"Lenny",2007,"1","männlich",1,1
2020,"Lenny",2008,"1","männlich",1,1
2020,"Lenny",2010,"1","männlich",1,1
2020,"Lenny",2014,"1","männlich",1,1
2020,"Lenny",2015,"1","männlich",1,1
2020,"Lenny",2018,"1","männlich",1,1
2020,"Lenny (Adelante d. Pelo Largo)",2017,"1","männlich",1,1
2020,"Lenny (Curly)",2016,"1","männlich",1,1
2020,"Lenox",2009,"1","männlich",1,1
2020,"Lenox",2011,"1","männlich",1,2
2020,"Leny",2013,"1","männlich",1,1
2020,"Leo",2004,"1","männlich",1,1
2020,"Leo",2005,"1","männlich",1,2
2020,"Leo",2008,"1","männlich",1,2
2020,"Leo",2009,"1","männlich",1,1
2020,"Leo",2010,"1","männlich",1,3
2020,"Leo",2011,"1","männlich",1,3
2020,"Leo",2012,"1","männlich",1,4
2020,"Leo",2013,"1","männlich",1,3
2020,"Leo",2014,"1","männlich",1,2
2020,"Leo",2015,"1","männlich",1,2
2020,"Leo",2016,"1","männlich",1,1
2020,"Leo",2017,"1","männlich",1,3
2020,"Leo",2018,"1","männlich",1,2
2020,"Leo",2019,"1","männlich",1,2
2020,"Leo (Ikos v. Mindelschloss)",2018,"1","männlich",1,1
2020,"Leo (Yaco)",2019,"1","männlich",1,1
2020,"Leon",2005,"1","männlich",1,1
2020,"Leon",2011,"1","männlich",1,1
2020,"Leon",2012,"1","männlich",1,1
2020,"Leon",2013,"1","männlich",1,1
2020,"Leon",2014,"1","männlich",1,2
2020,"Leon",2015,"1","männlich",1,2
2020,"Leon",2016,"1","männlich",1,1
2020,"Leon",2017,"1","männlich",1,1
2020,"Leon",2018,"1","männlich",1,1
2020,"Leona",2012,"2","weiblich",2,1
2020,"Leona",2014,"2","weiblich",2,1
2020,"Leona",2016,"2","weiblich",2,1
2020,"Leonard",2013,"1","männlich",1,1
2020,"Leonardo",2014,"1","männlich",1,1
2020,"Leonardo",2017,"1","männlich",1,1
2020,"Leone",2013,"1","männlich",1,1
2020,"Leonidas",2013,"1","männlich",1,1
2020,"Leonidas (Ndoto Yangu Adia T.)",2011,"1","männlich",1,1
2020,"Leroy",2009,"1","männlich",1,1
2020,"Lesca",2011,"2","weiblich",2,1
2020,"Leska",2009,"2","weiblich",2,1
2020,"Lesley",2012,"2","weiblich",2,1
2020,"Leslie",2013,"2","weiblich",2,1
2020,"Lesly",2006,"2","weiblich",2,1
2020,"Lessko",2014,"1","männlich",1,1
2020,"Levi",2015,"1","männlich",1,1
2020,"Levi",2018,"1","männlich",1,1
2020,"Levi",2019,"1","männlich",1,1
2020,"Levy (Astaira)",2010,"1","männlich",1,1
2020,"Lewi",2011,"2","weiblich",2,1
2020,"Lewis",2015,"1","männlich",1,1
2020,"Lex",2008,"1","männlich",1,1
2020,"Lex",2012,"1","männlich",1,1
2020,"Lex",2017,"1","männlich",1,1
2020,"Lex Mjoelnir v. Belg. Feuer",2015,"1","männlich",1,1
2020,"Lexi",2007,"1","männlich",1,1
2020,"Lexi",2017,"2","weiblich",2,1
2020,"Lexi",2019,"2","weiblich",2,1
2020,"Lexie",2010,"2","weiblich",2,1
2020,"Lexus",2014,"1","männlich",1,1
2020,"Lexy",2007,"2","weiblich",2,1
2020,"Lexy",2012,"2","weiblich",2,1
2020,"Ley",2019,"2","weiblich",2,1
2020,"Leyla",2013,"2","weiblich",2,1
2020,"Leyla",2017,"2","weiblich",2,1
2020,"Leyla (Fleur Levana)",2016,"2","weiblich",2,1
2020,"Leyno",2017,"1","männlich",1,1
2020,"Lhakyi",2005,"1","männlich",1,1
2020,"Lhasa",2010,"1","männlich",1,1
2020,"Lia",2008,"2","weiblich",2,1
2020,"Lia",2010,"2","weiblich",2,1
2020,"Lia",2011,"2","weiblich",2,1
2020,"Lia",2012,"2","weiblich",2,1
2020,"Lia",2014,"2","weiblich",2,2
2020,"Lia",2017,"2","weiblich",2,1
2020,"Lia (Daisy)",2016,"2","weiblich",2,1
2020,"Lia (Uliana-Lia)",2014,"2","weiblich",2,1
2020,"Lia (Velia)",2011,"2","weiblich",2,1
2020,"Liberty",2008,"1","männlich",1,1
2020,"Liberty",2011,"2","weiblich",2,1
2020,"Licia",2014,"2","weiblich",2,1
2020,"Lielou",2013,"2","weiblich",2,1
2020,"Liesl (Tala)",2019,"2","weiblich",2,1
2020,"Liili",2018,"2","weiblich",2,1
2020,"Liko-Liwanu-Kenaj",2018,"1","männlich",1,1
2020,"Lila",2009,"2","weiblich",2,1
2020,"Lila",2011,"2","weiblich",2,1
2020,"Lila",2015,"2","weiblich",2,2
2020,"Lila",2019,"2","weiblich",2,1
2020,"Lila (Annie)",2017,"2","weiblich",2,1
2020,"Lili",2008,"2","weiblich",2,1
2020,"Lili",2009,"2","weiblich",2,1
2020,"Lili",2010,"2","weiblich",2,1
2020,"Lili",2012,"2","weiblich",2,1
2020,"Lili",2014,"2","weiblich",2,1
2020,"Lili",2016,"2","weiblich",2,1
2020,"Lili",2017,"2","weiblich",2,1
2020,"Lili-Lou",2013,"2","weiblich",2,1
2020,"Lilirose",2013,"2","weiblich",2,1
2020,"Lilla",2003,"2","weiblich",2,1
2020,"Lilla",2015,"2","weiblich",2,1
2020,"Lilli",2009,"2","weiblich",2,3
2020,"Lilli",2010,"2","weiblich",2,1
2020,"Lilli (Goldenberry)",2008,"2","weiblich",2,1
2020,"Lilli (Lajla)",2012,"2","weiblich",2,1
2020,"Lillifee",2010,"2","weiblich",2,1
2020,"Lilly",2006,"2","weiblich",2,1
2020,"Lilly",2008,"2","weiblich",2,2
2020,"Lilly",2009,"2","weiblich",2,3
2020,"Lilly",2010,"2","weiblich",2,2
2020,"Lilly",2011,"2","weiblich",2,1
2020,"Lilly",2012,"2","weiblich",2,1
2020,"Lilly",2013,"2","weiblich",2,3
2020,"Lilly",2014,"2","weiblich",2,3
2020,"Lilly",2015,"2","weiblich",2,3
2020,"Lilly",2016,"2","weiblich",2,3
2020,"Lilly",2017,"2","weiblich",2,2
2020,"Lilly",2018,"2","weiblich",2,2
2020,"Lilly",2019,"2","weiblich",2,1
2020,"Lilly (Hilaria v. Margelchopf)",2009,"2","weiblich",2,1
2020,"Lilly Fee",2010,"2","weiblich",2,1
2020,"Lilly-Fee",2013,"2","weiblich",2,1
2020,"Lilo",2014,"2","weiblich",2,1
2020,"Lilo",2015,"2","weiblich",2,1
2020,"Lilo-Lava vom Thungschneit",2019,"2","weiblich",2,1
2020,"Lilou",2012,"2","weiblich",2,1
2020,"Lilou",2014,"2","weiblich",2,2
2020,"Lilu",2013,"2","weiblich",2,1
2020,"Lilu",2016,"2","weiblich",2,1
2020,"Lily",2005,"2","weiblich",2,1
2020,"Lily",2006,"2","weiblich",2,1
2020,"Lily",2008,"2","weiblich",2,1
2020,"Lily",2010,"2","weiblich",2,1
2020,"Lily",2011,"2","weiblich",2,1
2020,"Lily",2012,"2","weiblich",2,2
2020,"Lily",2013,"2","weiblich",2,1
2020,"Lily",2017,"2","weiblich",2,1
2020,"Lily Rose of Minto",2014,"2","weiblich",2,1
2020,"Lily Van Freudenberg",2014,"2","weiblich",2,1
2020,"Lima",2009,"2","weiblich",2,1
2020,"Lima",2015,"2","weiblich",2,1
2020,"Limba von sweet Colors",2019,"2","weiblich",2,1
2020,"Limcastle's Quiro",2012,"1","männlich",1,1
2020,"Lime Jus",2010,"2","weiblich",2,1
2020,"Limon (Rambo)",2017,"1","männlich",1,1
2020,"Lina",2007,"2","weiblich",2,1
2020,"Lina",2008,"2","weiblich",2,1
2020,"Lina",2011,"2","weiblich",2,1
2020,"Lina",2012,"2","weiblich",2,1
2020,"Linda",2004,"2","weiblich",2,1
2020,"Linda",2005,"2","weiblich",2,1
2020,"Linda",2010,"2","weiblich",2,2
2020,"Linda",2012,"2","weiblich",2,3
2020,"Linda",2013,"2","weiblich",2,1
2020,"Linda",2015,"2","weiblich",2,1
2020,"Linda",2017,"2","weiblich",2,1
2020,"Linda",2018,"2","weiblich",2,1
2020,"Linda / Pitschuli",2013,"2","weiblich",2,1
2020,"Lindus Junior",2011,"1","männlich",1,1
2020,"Line",2007,"2","weiblich",2,1
2020,"Link",2018,"1","männlich",1,1
2020,"Lino",2012,"1","männlich",1,1
2020,"Lino",2014,"1","männlich",1,1
2020,"Lino",2015,"1","männlich",1,2
2020,"Lino",2016,"1","männlich",1,1
2020,"Lino",2017,"1","männlich",1,3
2020,"Lino",2018,"1","männlich",1,1
2020,"Lino",2019,"1","männlich",1,2
2020,"Lino (Edgar af Tyrfing)",2017,"1","männlich",1,1
2020,"Lino (Sabio de Mahalanme)",2012,"1","männlich",1,1
2020,"Lino (Spike)",2014,"1","männlich",1,1
2020,"Linos",2017,"1","männlich",1,1
2020,"Linus",2004,"1","männlich",1,1
2020,"Linus",2007,"1","männlich",1,1
2020,"Linus",2014,"1","männlich",1,1
2020,"Linus",2015,"1","männlich",1,1
2020,"Linus",2016,"1","männlich",1,1
2020,"Lio",2006,"1","männlich",1,1
2020,"Lio",2010,"1","männlich",1,1
2020,"Lio",2014,"1","männlich",1,1
2020,"Lio",2015,"1","männlich",1,2
2020,"Lio",2018,"1","männlich",1,1
2020,"Lio (Mafia)",2011,"1","männlich",1,1
2020,"Lion",2008,"1","männlich",1,1
2020,"Lion",2010,"1","männlich",1,1
2020,"Lion",2013,"1","männlich",1,1
2020,"Lion",2015,"1","männlich",1,1
2020,"Lion",2017,"1","männlich",1,1
2020,"Lion-Cabbar",2010,"1","männlich",1,1
2020,"Lionel",2012,"1","männlich",1,1
2020,"Lira",2009,"2","weiblich",2,1
2020,"Liro",2012,"1","männlich",1,1
2020,"Lisa",2005,"2","weiblich",2,1
2020,"Lisa",2008,"2","weiblich",2,1
2020,"Lisa",2011,"2","weiblich",2,1
2020,"Lisa",2012,"2","weiblich",2,1
2020,"Lisa",2015,"2","weiblich",2,1
2020,"Lisa",2016,"2","weiblich",2,1
2020,"Lisa Lili",2014,"2","weiblich",2,1
2020,"Lisi",2008,"2","weiblich",2,1
2020,"Lissy",2017,"2","weiblich",2,1
2020,"Little Bullys of Khordad Ace",2015,"1","männlich",1,1
2020,"Little Lexi Quinta",2015,"2","weiblich",2,1
2020,"Little Rafferty",2013,"1","männlich",1,1
2020,"Litzi",2005,"2","weiblich",2,1
2020,"Liv",2011,"2","weiblich",2,1
2020,"Liv (Lia)",2015,"2","weiblich",2,1
2020,"Liva",2013,"2","weiblich",2,1
2020,"Livi",2013,"2","weiblich",2,1
2020,"Livi (Grey)",2019,"2","weiblich",2,1
2020,"Liza",2019,"2","weiblich",2,1
2020,"Lizi",2014,"2","weiblich",2,1
2020,"Lizzy",2008,"2","weiblich",2,1
2020,"Loba",2016,"2","weiblich",2,1
2020,"Loba",2017,"2","weiblich",2,1
2020,"Lobos",2015,"1","männlich",1,1
2020,"Loca",2014,"2","weiblich",2,1
2020,"Locco",2006,"1","männlich",1,1
2020,"Locita",2013,"2","weiblich",2,1
2020,"Locks",2012,"1","männlich",1,1
2020,"Logan",2012,"1","männlich",1,1
2020,"Logan",2014,"1","männlich",1,1
2020,"Logan",2016,"1","männlich",1,1
2020,"Loka",2011,"2","weiblich",2,1
2020,"Loki",2005,"2","weiblich",2,1
2020,"Loki",2014,"1","männlich",1,1
2020,"Loki",2017,"1","männlich",1,1
2020,"Loki",2018,"1","männlich",1,1
2020,"Loki",2019,"1","männlich",1,1
2020,"Lola",2004,"2","weiblich",2,3
2020,"Lola",2010,"2","weiblich",2,2
2020,"Lola",2012,"2","weiblich",2,9
2020,"Lola",2013,"2","weiblich",2,3
2020,"Lola",2014,"2","weiblich",2,2
2020,"Lola",2015,"2","weiblich",2,5
2020,"Lola",2016,"2","weiblich",2,1
2020,"Lola",2017,"2","weiblich",2,1
2020,"Lola",2018,"2","weiblich",2,1
2020,"Lola",2019,"2","weiblich",2,1
2020,"Lola (Beluna-Tatina)",2008,"2","weiblich",2,1
2020,"Lola (Lecce)",2019,"2","weiblich",2,1
2020,"Lola (Lila)",2015,"2","weiblich",2,1
2020,"Lola (Lilli)",2019,"2","weiblich",2,1
2020,"Lola (Locca)",2016,"2","weiblich",2,1
2020,"Lola Stella",2016,"2","weiblich",2,1
2020,"Loli",2017,"2","weiblich",2,1
2020,"Lolilla",2012,"2","weiblich",2,1
2020,"Lolita",2012,"2","weiblich",2,1
2020,"Lolli",2007,"2","weiblich",2,1
2020,"Lolly",2019,"1","männlich",1,1
2020,"Lolly-Jolly",2015,"2","weiblich",2,1
2020,"Lolo (Rando von Britho)",2018,"1","männlich",1,1
2020,"Loma",2015,"2","weiblich",2,1
2020,"Lona",2011,"2","weiblich",2,1
2020,"London",2011,"2","weiblich",2,1
2020,"Loona",2009,"2","weiblich",2,1
2020,"Looper of Bloodline",2018,"1","männlich",1,1
2020,"Lord Nelson",2010,"1","männlich",1,1
2020,"Loren",2012,"2","weiblich",2,1
2020,"Lori",2017,"2","weiblich",2,1
